CtgID	LG	Start	End	Size
seqctg_1869	LG0	243636246	244553860	917615
seqctg_1870	LG0	244561092	244971947	410856
seqctg_1871	LG0	244979237	245501820	522584
seqctg_1872	LG0	245506414	245812202	305789
seqctg_1873	LG5	69359880	69795233	435354
seqctg_1874	LG1	159466314	160289235	822922
seqctg_1875	LG2	127120282	127479319	359038
seqctg_1876	LG3	102679775	102692985	13211
seqctg_1877	LG4	77853205	78192411	339207
seqctg_1878	LG4	78192931	78642184	449254
seqctg_1879	LG0	245819287	245998740	179454
seqctg_1880	LG6	52827972	53459365	631394
seqctg_1881	LG6	53461878	53729103	267226
seqctg_1882	LG0	245999328	246349383	350056
seqctg_1883	LG4	78648683	78824623	175941
seqctg_1884	LG3	102702240	103052172	349933
seqctg_1885	LG3	103056834	103722303	665470
seqctg_1886	LG1	160293485	160915901	622417
seqctg_1887	LG0	246351580	247304306	952727
seqctg_1888	LG0	247308917	247490192	181276
seqctg_1889	LG2	127481595	128107832	626238
seqctg_1890	LG4	78825180	79133976	308797
seqctg_1891	LG4	79136536	79425908	289373
seqctg_1892	LG2	128111729	129054203	942475
seqctg_1893	LG1	160925435	161322705	397271
seqctg_1894	LG1	161330189	162283541	953353
seqctg_1895	LG7	46724832	46780438	55607
seqctg_1896	LG3	103726443	104136604	410162
seqctg_1897	LG1	162292867	162934538	641672
seqctg_1898	LG1	162941663	163913275	971613
seqctg_1899	LG1	163922067	164855282	933216
seqctg_1900	LG1	164860594	165557779	697186
seqctg_1901	LG1	165567471	166005509	438039
seqctg_1902	LG3	104145348	104242768	97421
seqctg_1903	LG6	53731735	54622958	891224
seqctg_1904	LG7	47690206	48282147	591942
seqctg_1905	LG0	247494696	247898814	404119
seqctg_1906	LG6	54627669	55241721	614053
seqctg_1907	LG0	247899323	248162395	263073
seqctg_1908	LG4	79432047	79701869	269823
seqctg_1909	LG1	166012009	166872355	860347
seqctg_1910	LG7	48290968	48627972	337005
seqctg_1911	LG3	104248575	105215689	967115
seqctg_1912	LG2	129062651	129655105	592455
seqctg_1913	LG0	248167797	249108475	940679
seqctg_1914	LG1	166881581	167367995	486415
seqctg_1915	LG0	249113031	249914955	801925
seqctg_1916	LG3	105216839	106023425	806587
seqctg_1917	LG0	249916852	250410439	493588
seqctg_1918	LG0	250416205	251020481	604277
seqctg_1919	LG1	167375264	167438060	62797
seqctg_1920	LG7	48631092	48911832	280741
seqctg_1921	LG0	251028004	251143566	115563
seqctg_1922	LG3	106030724	106968763	938040
seqctg_1923	LG0	251145822	251230859	85038
seqctg_1924	LG3	106977582	107140363	162782
seqctg_1925	LG5	69802023	69944616	142594
seqctg_1926	LG2	129658405	129997290	338886
seqctg_1927	LG4	79704441	79792087	87647
seqctg_1928	LG0	251233200	251703946	470747
seqctg_1929	LG8	32446176	33248123	801948
seqctg_1930	LG1	167443813	167528762	84950
seqctg_1931	LG5	69946557	70301022	354466
seqctg_1932	LG4	79792889	80015332	222444
seqctg_1933	LG7	48915639	49772975	857337
seqctg_1934	LG1	167537127	167947088	409962
seqctg_1935	LG1	167950231	168756776	806546
seqctg_1936	LG2	130003348	130011385	8038
seqctg_1937	LG7	49779456	50490132	710677
seqctg_1938	LG9	18933119	19032672	99554
seqctg_1939	LG4	80021544	80983180	961637
seqctg_1940	LG0	251712655	252111958	399304
seqctg_1941	LG3	107147301	108061581	914281
seqctg_1942	LG0	252117156	252675795	558640
seqctg_1943	LG6	55243251	55443855	200605
seqctg_1944	LG6	55451337	56044446	593110
seqctg_1945	LG4	80991750	81395486	403737
seqctg_1946	LG2	130011828	130609277	597450
seqctg_1947	LG1	168758310	168823546	65237
seqctg_1948	LG1	168829435	169100461	271027
seqctg_1949	LG8	33256483	33375829	119347
seqctg_1950	LG2	130616727	131219333	602607
seqctg_1951	LG5	70306842	70822761	515920
seqctg_1952	LG1	169102422	169509217	406796
seqctg_1953	LG10	9948624	10665338	716715
seqctg_1954	LG3	108065258	108972129	906872
seqctg_1955	LG2	131223102	132076240	853139
seqctg_1956	LG6	56052422	56674437	622016
seqctg_1957	LG1	169511613	170367731	856119
seqctg_1958	LG0	252683326	252833169	149844
seqctg_1959	LG0	252837543	253161149	323607
seqctg_1960	LG1	170375748	170762963	387216
seqctg_1961	LG0	253168655	253887161	718507
seqctg_1962	LG3	108979038	109192854	213817
seqctg_1963	LG3	109195782	109769593	573812
seqctg_1964	LG3	109778332	110186758	408427
seqctg_1965	LG4	81401399	81875477	474079
seqctg_1966	LG0	253896761	254517784	621024
seqctg_1967	LG5	70823654	71808439	984786
seqctg_1968	LG0	254525774	254749858	224085
seqctg_1969	LG0	254755433	255061688	306256
seqctg_1970	LG4	81883404	82238169	354766
seqctg_1971	LG0	255071576	255213226	141651
seqctg_1972	LG1	170764662	171407051	642390
seqctg_1973	LG0	255218688	255446720	228033
seqctg_1974	LG4	82239379	83213997	974619
seqctg_1975	LG7	50492331	51397920	905590
seqctg_1976	LG4	83214477	83393551	179075
seqctg_1977	LG4	83400941	83779625	378685
seqctg_1978	LG4	83782307	83990953	208647
seqctg_1979	LG0	255455654	256125363	669710
seqctg_1980	LG0	256134075	257110935	976861
seqctg_1981	LG5	71809597	72655950	846354
seqctg_1982	LG0	257115550	257620503	504954
seqctg_1983	LG3	110190889	110931669	740781
seqctg_1984	LG3	110934101	111433155	499055
seqctg_1985	LG4	83991866	84286099	294234
seqctg_1986	LG0	257629992	257793441	163450
seqctg_1987	LG0	257794756	258155808	361053
seqctg_1988	LG3	111439037	112381854	942818
seqctg_1989	LG0	258157646	258944330	786685
seqctg_1990	LG7	51399813	52011797	611985
seqctg_1991	LG2	132081968	132914611	832644
seqctg_1992	LG3	112387491	112730026	342536
seqctg_1993	LG1	171411382	172225471	814090
seqctg_1994	LG6	56677469	57619137	941669
seqctg_1995	LG0	258951590	259653728	702139
seqctg_1996	LG5	72661560	73136772	475213
seqctg_1997	LG0	259656147	259791130	134984
seqctg_1998	LG0	259792106	260621694	829589
seqctg_1999	LG0	260628462	260832601	204140
seqctg_2000	LG1	172233828	172289624	55797
seqctg_2001	LG4	84292562	84963389	670828
seqctg_2002	LG2	132916441	133847598	931158
seqctg_2003	LG6	57623673	57720728	97056
seqctg_2004	LG6	57729728	57756728	27001
seqctg_2005	LG0	260836140	261565015	728876
seqctg_2006	LG4	84971765	85556868	585104
seqctg_2007	LG6	57757237	58245183	487947
seqctg_2008	LG9	19034564	19366417	331854
seqctg_2009	LG3	112735473	112754991	19519
seqctg_2010	LG8	33380005	34374870	994866
seqctg_2011	LG0	261566127	262390999	824873
seqctg_2012	LG2	133857066	133946650	89585
seqctg_2013	LG2	133949398	134401846	452449
seqctg_2014	LG3	112756600	112789142	32543
seqctg_2015	LG0	262393916	262965226	571311
seqctg_2016	LG0	262970166	263178401	208236
seqctg_2017	LG0	263183321	263315471	132151
seqctg_2018	LG4	85558278	86407826	849549
seqctg_2019	LG0	263319505	263343939	24435
seqctg_2020	LG0	263351063	264172904	821842
seqctg_2021	LG0	264175015	264947715	772701
seqctg_2022	LG1	172294988	172714600	419613
seqctg_2023	LG4	86412350	87294531	882182
seqctg_2024	LG2	134403836	134820070	416235
seqctg_2025	LG5	73142272	73171201	28930
seqctg_2026	LG5	73173007	74033388	860382
seqctg_2027	LG2	134827404	135693642	866239
seqctg_2028	LG1	172716140	173021458	305319
seqctg_2029	LG4	87296736	88257704	960969
seqctg_2030	LG2	135703005	135725705	22701
seqctg_2031	LG1	173029880	173435403	405524
seqctg_2032	LG1	173436915	174425962	989048
seqctg_2033	LG3	112789715	112806031	16317
seqctg_2034	LG5	74036885	74999466	962582
seqctg_2035	LG6	58250083	58331288	81206
seqctg_2036	LG3	112815401	113097621	282221
seqctg_2037	LG3	113107263	113481081	373819
seqctg_2038	LG0	264954613	265791484	836872
seqctg_2039	LG5	75007187	75182734	175548
seqctg_2040	LG4	88262366	89120528	858163
seqctg_2041	LG2	135729785	135937235	207451
seqctg_2042	LG7	52014261	52135514	121254
seqctg_2043	LG8	34383678	35158040	774363
seqctg_2044	LG1	174426323	175406991	980669
seqctg_2045	LG3	113482219	114188366	706148
seqctg_2046	LG2	135946315	136885627	939313
seqctg_2047	LG3	114193830	114385457	191628
seqctg_2048	LG1	175407966	175939273	531308
seqctg_2049	LG2	136890362	137746180	855819
seqctg_2050	LG3	114388757	114809697	420941
seqctg_2051	LG1	175947829	176214751	266923
seqctg_2052	LG1	176221190	176242545	21356
seqctg_2053	LG0	265800520	266748882	948363
seqctg_2054	LG3	114819586	115179680	360095
seqctg_2055	LG4	89122676	89832731	710056
seqctg_2056	LG8	35158243	35457616	299374
seqctg_2057	LG2	137749778	138489882	740105
seqctg_2058	LG1	176252434	176288694	36261
seqctg_2059	LG9	19372182	20324614	952433
seqctg_2060	LG0	266756391	267729156	972766
seqctg_2061	LG4	89837896	90136051	298156
seqctg_2062	LG7	52140699	52655337	514639
seqctg_2063	LG2	138498701	138933037	434337
seqctg_2064	LG0	267735643	268577695	842053
seqctg_2065	LG1	176290824	177170793	879970
seqctg_2066	LG4	90139263	90406711	267449
seqctg_2067	LG5	75187117	75546361	359245
seqctg_2068	LG4	90407051	90870033	462983
seqctg_2069	LG2	138941592	139471119	529528
seqctg_2070	LG1	177174564	178107282	932719
seqctg_2071	LG4	90877536	91005615	128080
seqctg_2072	LG0	268585210	269333280	748071
seqctg_2073	LG3	115187886	115639726	451841
seqctg_2074	LG5	75549259	76278887	729629
seqctg_2075	LG0	269336807	270072312	735506
seqctg_2076	LG4	91006594	91167318	160725
seqctg_2077	LG0	270072945	270687703	614759
seqctg_2078	LG4	91172258	92088272	916015
seqctg_2079	LG1	178108106	178907866	799761
seqctg_2080	LG1	178914492	179213196	298705
seqctg_2081	LG2	139474964	139795745	320782
seqctg_2082	LG1	179219767	179450873	231107
seqctg_2083	LG0	270695016	271037071	342056
seqctg_2084	LG0	271043140	271181431	138292
seqctg_2085	LG4	92093840	92220502	126663
seqctg_2086	LG5	76280389	77026750	746362
seqctg_2087	LG0	271187192	271341984	154793
seqctg_2088	LG3	115649493	115965727	316235
seqctg_2089	LG5	77026868	77930193	903326
seqctg_2090	LG6	58334134	58527922	193789
seqctg_2091	LG1	179453723	180277094	823372
seqctg_2092	LG0	271349985	271990332	640348
seqctg_2093	LG1	180285255	180470862	185608
seqctg_2094	LG0	272000066	272174214	174149
seqctg_2095	LG2	139798842	140280145	481304
seqctg_2096	LG9	20324752	20361523	36772
seqctg_2097	LG1	180475005	181222691	747687
seqctg_2098	LG1	181226149	181483943	257795
seqctg_2099	LG8	35463750	36214989	751240
seqctg_2100	LG0	272178813	272241733	62921
seqctg_2101	LG2	140287038	140457068	170031
seqctg_2102	LG4	92228570	92695920	467351
seqctg_2103	LG6	58537406	58921775	384370
seqctg_2104	LG0	272244537	272749610	505074
seqctg_2105	LG5	77939941	78008131	68191
seqctg_2106	LG0	272751584	272798480	46897
seqctg_2107	LG10	10671262	11037216	365955
seqctg_2108	LG6	58924493	59599993	675501
seqctg_2109	LG4	92699495	92920829	221335
seqctg_2110	LG5	78010150	78801168	791019
seqctg_2111	LG0	272801442	273577945	776504
seqctg_2112	LG0	273582259	273992781	410523
seqctg_2113	LG0	273997608	274354784	357177
seqctg_2114	LG0	274363076	275281167	918092
seqctg_2115	LG2	140466098	141348049	881952
seqctg_2116	LG9	20370998	20500359	129362
seqctg_2117	LG3	115968599	116098730	130132
seqctg_2118	LG3	116105210	116387506	282297
seqctg_2119	LG2	141357949	142354595	996647
seqctg_2120	LG1	181489919	182211949	722031
seqctg_2121	LG4	92928228	93346127	417900
seqctg_2122	LG8	36216427	36302512	86086
seqctg_2123	LG0	275291024	275742725	451702
seqctg_2124	LG0	275750567	276166636	416070
seqctg_2125	LG1	182221825	182791443	569619
seqctg_2126	LG2	142363992	142799357	435366
seqctg_2127	LG7	52659063	53393697	734635
seqctg_2128	LG6	59600118	60543101	942984
seqctg_2129	LG0	276172021	276947703	775683
seqctg_2130	LG6	60549135	61198171	649037
seqctg_2131	LG7	53397473	53719770	322298
seqctg_2132	LG1	182797928	182856871	58944
seqctg_2133	LG1	182863269	183822141	958873
seqctg_2134	LG1	183825351	184412968	587618
seqctg_2135	LG0	276949792	277545238	595447
seqctg_2136	LG0	277548965	277965035	416071
seqctg_2137	LG5	78805464	79461304	655841
seqctg_2138	LG1	184416544	184500595	84052
seqctg_2139	LG10	11043495	12031056	987562
seqctg_2140	LG0	277973199	278373017	399819
seqctg_2141	LG9	20508074	21405863	897790
seqctg_2142	LG10	12038336	12837250	798915
seqctg_2143	LG0	278375819	278384815	8997
seqctg_2144	LG4	93347415	93735425	388011
seqctg_2145	LG1	184509195	184783488	274294
seqctg_2146	LG1	184790491	185038851	248361
seqctg_2147	LG0	278393173	278452560	59388
seqctg_2148	LG1	185039622	185827823	788202
seqctg_2149	LG0	278459331	278526173	66843
seqctg_2150	LG1	185835046	186484529	649484
seqctg_2151	LG7	53724825	54287801	562977
seqctg_2152	LG3	116395897	117163060	767164
seqctg_2153	LG4	93736501	94329560	593060
seqctg_2154	LG0	278535537	279335335	799799
seqctg_2155	LG1	186492887	186617455	124569
seqctg_2156	LG2	142801827	143122448	320622
seqctg_2157	LG3	117172346	117942797	770452
seqctg_2158	LG5	79468738	80060909	592172
seqctg_2159	LG2	143122950	144066974	944025
seqctg_2160	LG1	186618520	186928443	309924
seqctg_2161	LG0	279336121	279349581	13461
seqctg_2162	LG0	279358439	279948925	590487
seqctg_2163	LG1	186937032	187521073	584042
seqctg_2164	LG2	144073539	144203797	130259
seqctg_2165	LG2	144211855	144696012	484158
seqctg_2166	LG0	279953413	280164255	210843
seqctg_2167	LG1	187527952	187624676	96725
seqctg_2168	LG2	144700157	145450057	749901
seqctg_2169	LG1	187627545	187762676	135132
seqctg_2170	LG1	187772401	188048935	276535
seqctg_2171	LG2	145455340	146172017	716678
seqctg_2172	LG3	117948047	118793494	845448
seqctg_2173	LG0	280171241	280298433	127193
seqctg_2174	LG1	188051163	188879628	828466
seqctg_2175	LG0	280307558	280851160	543603
seqctg_2176	LG5	80064742	80215102	150361
seqctg_2177	LG1	188880853	189799864	919012
seqctg_2178	LG5	80222581	80928561	705981
seqctg_2179	LG1	189807839	190778298	970460
seqctg_2180	LG0	280855435	281599785	744351
seqctg_2181	LG4	94332375	95229802	897428
seqctg_2182	LG0	281608719	281911017	302299
seqctg_2183	LG0	281912535	282177906	265372
seqctg_2184	LG0	282186484	282252268	65785
seqctg_2185	LG1	190778769	191611772	833004
seqctg_2186	LG0	282259948	282574738	314791
seqctg_2187	LG6	61199895	61860671	660777
seqctg_2188	LG1	191615750	192549029	933280
seqctg_2189	LG0	282584449	283118009	533561
seqctg_2190	LG2	146176621	147161256	984636
seqctg_2191	LG4	95238988	95345079	106092
seqctg_2192	LG7	54296584	54940588	644005
seqctg_2193	LG2	147165468	147636693	471226
seqctg_2194	LG4	95352400	95604072	251673
seqctg_2195	LG4	95606799	96027775	420977
seqctg_2196	LG0	283123323	283915394	792072
seqctg_2197	LG5	80936707	81779442	842736
seqctg_2198	LG6	61863377	62861719	998343
seqctg_2199	LG5	81787216	82417299	630084
seqctg_2200	LG0	283923950	284089061	165112
seqctg_2201	LG4	96030643	96585698	555056
seqctg_2202	LG1	192555849	193291169	735321
seqctg_2203	LG2	147645876	148145168	499293
seqctg_2204	LG8	36308017	36527236	219220
seqctg_2205	LG4	96591664	96834979	243316
seqctg_2206	LG3	118800684	118976904	176221
seqctg_2207	LG0	284096381	284474220	377840
seqctg_2208	LG3	118986463	119904774	918312
seqctg_2209	LG3	119905383	119929038	23656
seqctg_2210	LG0	284474765	284716950	242186
seqctg_2211	LG1	193295320	194129439	834120
seqctg_2212	LG2	148153952	148434887	280936
seqctg_2213	LG1	194132787	194174853	42067
seqctg_2214	LG3	119931507	120429521	498015
seqctg_2215	LG0	284721168	285000281	279114
seqctg_2216	LG0	285001142	285986130	984989
seqctg_2217	LG1	194176187	194715192	539006
seqctg_2218	LG9	21415084	22374480	959397
seqctg_2219	LG1	194719328	194930274	210947
seqctg_2220	LG0	285991315	286201089	209775
seqctg_2221	LG1	194938568	195806312	867745
seqctg_2222	LG0	286203741	286396715	192975
seqctg_2223	LG0	286400990	286420240	19251
seqctg_2224	LG7	54949636	55012740	63105
seqctg_2225	LG1	195808157	196088135	279979
seqctg_2226	LG1	196095136	196746524	651389
seqctg_2227	LG1	196747448	197673929	926482
seqctg_2228	LG2	148437933	149292632	854700
seqctg_2229	LG1	197683816	197824651	140836
seqctg_2230	LG1	197831298	198565917	734620
seqctg_2231	LG2	149296614	149947456	650843
seqctg_2232	LG5	82421274	83261935	840662
seqctg_2233	LG3	120434394	120683765	249372
seqctg_2234	LG4	96840281	97584892	744612
seqctg_2235	LG0	286420449	287118691	698243
seqctg_2236	LG3	120689623	120795496	105874
seqctg_2237	LG1	198572374	198750522	178149
seqctg_2238	LG4	97589961	98335383	745423
seqctg_2239	LG0	287127384	287963242	835859
seqctg_2240	LG6	62868556	63231799	363244
seqctg_2241	LG1	198755116	198861497	106382
seqctg_2242	LG5	83263528	83530153	266626
seqctg_2243	LG3	120801304	121162655	361352
seqctg_2244	LG0	287970852	288467909	497058
seqctg_2245	LG4	98340194	99139028	798835
seqctg_2246	LG0	288477752	288569993	92242
seqctg_2247	LG2	149948110	150624043	675934
seqctg_2248	LG1	198861676	199847876	986201
seqctg_2249	LG0	288574792	289282865	708074
seqctg_2250	LG9	22381614	22763954	382341
seqctg_2251	LG0	289285560	290272595	987036
seqctg_2252	LG2	150630316	151550509	920194
seqctg_2253	LG3	121167572	121499294	331723
seqctg_2254	LG5	83533620	83602029	68410
seqctg_2255	LG3	121502518	121798780	296263
seqctg_2256	LG7	55014814	55180775	165962
seqctg_2257	LG1	199853811	200335888	482078
seqctg_2258	LG2	151559059	151831499	272441
seqctg_2259	LG0	290274346	290751388	477043
seqctg_2260	LG7	55182627	56059425	876799
seqctg_2261	LG4	99142994	99695973	552980
seqctg_2262	LG6	63234459	63330545	96087
seqctg_2263	LG4	99702748	99748751	46004
seqctg_2264	LG5	83607700	83939610	331911
seqctg_2265	LG4	99754146	99874942	120797
seqctg_2266	LG0	290752755	291103007	350253
seqctg_2267	LG3	121802474	122022718	220245
seqctg_2268	LG2	151834042	152251862	417821
seqctg_2269	LG4	99878791	99912822	34032
seqctg_2270	LG1	200337073	200983337	646265
seqctg_2271	LG3	122026517	122688180	661664
seqctg_2272	LG4	99918839	100455203	536365
seqctg_2273	LG5	83945764	84158571	212808
seqctg_2274	LG1	200983677	201473287	489611
seqctg_2275	LG1	201478256	202201111	722856
seqctg_2276	LG3	122690414	123454060	763647
seqctg_2277	LG3	123456677	123500823	44147
seqctg_2278	LG2	152254433	152879095	624663
seqctg_2279	LG9	22768168	22975389	207222
seqctg_2280	LG3	123508797	123612999	104203
seqctg_2281	LG6	63338258	63814152	475895
seqctg_2282	LG0	291109814	291612277	502464
seqctg_2283	LG9	22982642	23298556	315915
seqctg_2284	LG9	23300808	23421780	120973
seqctg_2285	LG6	63818363	64055207	236845
seqctg_2286	LG3	123622760	124210142	587383
seqctg_2287	LG2	152888176	153723814	835639
seqctg_2288	LG1	202207364	202703063	495700
seqctg_2289	LG5	84161403	85159398	997996
seqctg_2290	LG1	202705822	202944691	238870
seqctg_2291	LG7	56065937	56546879	480943
seqctg_2292	LG0	291614436	292181906	567471
seqctg_2293	LG0	292184602	292863456	678855
seqctg_2294	LG7	56548933	57106372	557440
seqctg_2295	LG2	153730023	153989358	259336
seqctg_2296	LG2	153994724	154118505	123782
seqctg_2297	LG2	154124818	154225325	100508
seqctg_2298	LG7	57113306	57646932	533627
seqctg_2299	LG3	124213223	125097178	883956
seqctg_2300	LG4	100458957	101244532	785576
seqctg_2301	LG2	154235145	154567677	332533
seqctg_2302	LG0	292865072	293271072	406001
seqctg_2303	LG5	85169328	85313371	144044
seqctg_2304	LG1	202951983	203452749	500767
seqctg_2305	LG0	293275074	293898995	623922
seqctg_2306	LG4	101251143	101408140	156998
seqctg_2307	LG0	293903982	294309710	405729
seqctg_2308	LG1	203460879	204439744	978866
seqctg_2309	LG4	101409734	102014515	604782
seqctg_2310	LG1	204447489	204625302	177814
seqctg_2311	LG4	102016814	102335162	318349
seqctg_2312	LG0	294319489	294849072	529584
seqctg_2313	LG0	294850836	295741143	890308
seqctg_2314	LG0	295742166	296707218	965053
seqctg_2315	LG1	204627454	205169703	542250
seqctg_2316	LG3	125097979	125960160	862182
seqctg_2317	LG0	296711460	296983690	272231
seqctg_2318	LG7	57655513	58563485	907973
seqctg_2319	LG4	102337400	102965733	628334
seqctg_2320	LG2	154572372	154991918	419547
seqctg_2321	LG0	296986935	297489358	502424
seqctg_2322	LG4	102973244	103766055	792812
seqctg_2323	LG0	297497336	298141820	644485
seqctg_2324	LG6	64062263	64450082	387820
seqctg_2325	LG0	298147166	298349914	202749
seqctg_2326	LG1	205177668	205409530	231863
seqctg_2327	LG9	23425693	23969071	543379
seqctg_2328	LG5	85319770	85504788	185019
seqctg_2329	LG3	125961573	126421011	459439
seqctg_2330	LG4	103775624	104330846	555223
seqctg_2331	LG0	298357759	298404022	46264
seqctg_2332	LG0	298409939	298450564	40626
seqctg_2333	LG0	298458226	298853738	395513
seqctg_2334	LG0	298862022	299410465	548444
seqctg_2335	LG5	85509173	86334933	825761
seqctg_2336	LG8	36537208	37235573	698366
seqctg_2337	LG0	299416654	299491608	74955
seqctg_2338	LG3	126425431	127150906	725476
seqctg_2339	LG3	127160804	127408116	247313
seqctg_2340	LG4	104333954	104731713	397760
seqctg_2341	LG3	127416615	128229323	812709
seqctg_2342	LG3	128229775	128776896	547122
seqctg_2343	LG8	37237266	38167217	929952
seqctg_2344	LG0	299492955	299771675	278721
seqctg_2345	LG1	205411983	205802267	390285
seqctg_2346	LG2	154994333	155198206	203874
seqctg_2347	LG1	205810606	206459158	648553
seqctg_2348	LG4	104732432	104924435	192004
seqctg_2349	LG6	64454573	65160137	705565
seqctg_2350	LG9	23977152	24186732	209581
seqctg_2351	LG5	86343093	87298008	954916
seqctg_2352	LG2	155200802	155648864	448063
seqctg_2353	LG0	299779818	300685904	906087
seqctg_2354	LG3	128777701	129560986	783286
seqctg_2355	LG2	155657739	156186388	528650
seqctg_2356	LG2	156192696	156462286	269591
seqctg_2357	LG1	206463858	207097565	633708
seqctg_2358	LG5	87306660	87851647	544988
seqctg_2359	LG1	207106212	208044950	938739
seqctg_2360	LG1	208047457	208119094	71638
seqctg_2361	LG1	208127380	208710558	583179
seqctg_2362	LG1	208713801	208991544	277744
seqctg_2363	LG6	65164948	65990526	825579
seqctg_2364	LG4	104931115	104958946	27832
seqctg_2365	LG4	104963271	105845403	882133
seqctg_2366	LG0	300694164	301442532	748369
seqctg_2367	LG3	129561863	130174431	612569
seqctg_2368	LG0	301451724	301492162	40439
seqctg_2369	LG1	208993517	209336213	342697
seqctg_2370	LG1	209343584	210178238	834655
seqctg_2371	LG4	105853133	106261507	408375
seqctg_2372	LG0	301500756	301611142	110387
seqctg_2373	LG0	301617061	301880839	263779
seqctg_2374	LG0	301889182	302649018	759837
seqctg_2375	LG0	302650612	302684302	33691
seqctg_2376	LG8	38171669	38494795	323127
seqctg_2377	LG0	302691112	302787045	95934
seqctg_2378	LG2	156470901	156925718	454818
seqctg_2379	LG3	130175693	130337664	161972
seqctg_2380	LG1	210184092	210548759	364668
seqctg_2381	LG0	302790027	303375313	585287
seqctg_2382	LG2	156929424	157064011	134588
seqctg_2383	LG4	106264122	107127611	863490
seqctg_2384	LG1	210557872	211053798	495927
seqctg_2385	LG0	303382999	303516338	133340
seqctg_2386	LG5	87852650	88029804	177155
seqctg_2387	LG3	130347040	131057009	709970
seqctg_2388	LG3	131063160	131214336	151177
seqctg_2389	LG0	303517614	303682162	164549
seqctg_2390	LG3	131216696	131694148	477453
seqctg_2391	LG2	157064520	157948222	883703
seqctg_2392	LG0	303688576	304186025	497450
seqctg_2393	LG2	157950765	158557347	606583
seqctg_2394	LG7	58568813	58679203	110391
seqctg_2395	LG0	304189613	304443600	253988
seqctg_2396	LG5	88038585	88458437	419853
seqctg_2397	LG0	304445807	304702291	256485
seqctg_2398	LG3	131698787	132261030	562244
seqctg_2399	LG1	211056557	211788208	731652
seqctg_2400	LG7	58680512	59021031	340520
seqctg_2401	LG6	65997044	66688642	691599
seqctg_2402	LG3	132269424	132574602	305179
seqctg_2403	LG0	304703488	304956897	253410
seqctg_2404	LG6	66695295	66750965	55671
seqctg_2405	LG0	304965358	305464258	498901
seqctg_2406	LG2	158565095	159276410	711316
seqctg_2407	LG0	305473951	306292368	818418
seqctg_2408	LG0	306300359	306815004	514646
seqctg_2409	LG0	306819542	307450862	631321
seqctg_2410	LG0	307452280	308416896	964617
seqctg_2411	LG0	308418869	308792316	373448
seqctg_2412	LG0	308798449	309594948	796500
seqctg_2413	LG0	309600949	309917047	316099
seqctg_2414	LG1	211797359	212381277	583919
seqctg_2415	LG6	66758578	67078418	319841
seqctg_2416	LG4	107133022	107731101	598080
seqctg_2417	LG0	309921396	309975584	54189
seqctg_2418	LG0	309975690	310233787	258098
seqctg_2419	LG1	212387255	212940526	553272
seqctg_2420	LG6	67085024	67858428	773405
seqctg_2421	LG0	310234759	311070948	836190
seqctg_2422	LG6	67862682	68644360	781679
seqctg_2423	LG2	159283112	159562655	279544
seqctg_2424	LG1	212946566	213489759	543194
seqctg_2425	LG10	12843997	12981093	137097
seqctg_2426	LG8	38503357	38839937	336581
seqctg_2427	LG2	159568702	160256515	687814
seqctg_2428	LG2	160258069	160756236	498168
seqctg_2429	LG6	68648737	69252615	603879
seqctg_2430	LG8	38840461	38935674	95214
seqctg_2431	LG1	213491428	214060501	569074
seqctg_2432	LG0	311077402	311196147	118746
seqctg_2433	LG3	132575967	133128184	552218
seqctg_2434	LG4	107733411	107779435	46025
seqctg_2435	LG2	160756408	160900614	144207
seqctg_2436	LG1	214069398	214523003	453606
seqctg_2437	LG0	311202303	311481715	279413
seqctg_2438	LG1	214526386	215198232	671847
seqctg_2439	LG0	311482176	312112150	629975
seqctg_2440	LG3	133136156	133843374	707219
seqctg_2441	LG0	312115891	312469389	353499
seqctg_2442	LG5	88460244	89095769	635526
seqctg_2443	LG7	59026148	59269918	243771
seqctg_2444	LG9	24186988	24239976	52989
seqctg_2445	LG0	312470595	313065761	595167
seqctg_2446	LG1	215202065	216072998	870934
seqctg_2447	LG4	107783401	107965761	182361
seqctg_2448	LG0	313075162	313998224	923063
seqctg_2449	LG2	160906880	160912671	5792
seqctg_2450	LG0	314005073	314588370	583298
seqctg_2451	LG3	133845805	134417277	571473
seqctg_2452	LG0	314589598	315199548	609951
seqctg_2453	LG2	160916534	160967800	51267
seqctg_2454	LG0	315203325	316015850	812526
seqctg_2455	LG2	160969721	161497094	527374
seqctg_2456	LG2	161499280	161934038	434759
seqctg_2457	LG3	134422573	135206648	784076
seqctg_2458	LG8	38942329	39700881	758553
seqctg_2459	LG1	216079563	216546711	467149
seqctg_2460	LG1	216548508	216844007	295500
seqctg_2461	LG2	161941100	162920788	979689
seqctg_2462	LG3	135216630	135673699	457070
seqctg_2463	LG0	316018325	316126391	108067
seqctg_2464	LG1	216849371	217730569	881199
seqctg_2465	LG3	135680037	136249539	569503
seqctg_2466	LG0	316131847	316927220	795374
seqctg_2467	LG3	136255813	137010717	754905
seqctg_2468	LG1	217734676	218162925	428250
seqctg_2469	LG6	69256813	69775510	518698
seqctg_2470	LG2	162926995	163486375	559381
seqctg_2471	LG0	316928348	317464026	535679
seqctg_2472	LG3	137018609	137150163	131555
seqctg_2473	LG4	107968194	108299869	331676
seqctg_2474	LG2	163487486	164008908	521423
seqctg_2475	LG10	12987293	13887450	900158
seqctg_2476	LG2	164017694	164324251	306558
